DOCULECT	GLOSS	IPA
TogoKan	lunch	ìsìɡɛ̀+pàná
TommoSoTongoTongo	lunch	té+ɡú
TommoSoTongoTongo	lunch	àɡàpà+nnú
TomoKanSegue	lunch	ʔìʔì+dʒàpà+nà
ToroTegu	lunch	kòlú
YandaDom	lunch	wà.àpà+nù
YornoSo	lunch	nàm+lèkì+nè+ɡú
BankanTey	supper	nùm+zó
BenTey	supper	ɲàr.∼ù+nùm+dʒó
BenTey	supper	ɲànù+mdʒó
BenTey	supper	nùm+dʒó
Bunoge	supper	dèná+mpà+nà+ŋ.ɡè
DogulDomBendiely	supper	dɛ̀+n.dù+ɡàà+pá+ná
DogulDomKundialang	supper	dɛ̀+n.dù+ɡà.à+pà+ná
DonnoSo	supper	dì.ìɡɛ̀+pàná
JamsayGourou	supper	dà.àɣà+pàná
JamsayDouentza	supper	pàná
Mombo	supper	pálé+ŋ.ɡè
BonduSoNajamba	supper	ɲɛ̀nɛ́+ŋ.ɡò
Nanga	supper	dɛ̀.ɛ̀+n.dɛ̀+pà+n.dá
Penange	supper	ɲàmà+n
PergeTegu	supper	dɛ̀.ɛ̀ɡɛ̀+pàná
PergeTegu	supper	pàná
TebulUre	supper	dɛ̀+n.dɛ̀+nò+m+dó
Tiranige	supper	ján+ɡé
Tiranige	supper	ɲá.ání+ɡé
TogoKan	supper	dàɡà+pàná
TommoSoTongoTongo	supper	dìɡɛ̀+pàn+nú
TomoKanSegue	supper	dàʔà+pànà
ToroTegu	supper	nè.èsé
YandaDom	supper	dè+n.dà+pà+nù
YornoSo	supper	dìɡɛ̀+pàná
BankanTey	bread	bú.úrù
BenTey	bread	bú.úrù
Bunoge	bread	bú.úrù
DogulDomKundialang	bread	bûr
DonnoSo	bread	búrù
JamsayDouentza	bread	bù.úrù
Mombo	bread	búrú
BonduSoNajamba	bread	bú.úrù
Nanga	bread	búrî
Penange	bread	bú.úrù
PergeTegu	bread	bù.úrù
TebulUre	bread	búrú
Tiranige	bread	búrú
TogoKan	bread	búrú
TommoSoTongoTongo	bread	búúrù
ToroTegu	bread	dùpé.è
ToroTegu	bread	dìpé.è
ToroTegu	bread	bù.úrù
YandaDom	bread	bùrú
YornoSo	bread	búrù
BankanTey	flour, powder	pìr.∼à+nà+mú.ù
BenTey	flour, powder	pìnǎ+m
Bunoge	flour, powder	pùnà+ŋ.ɡè
DogulDomBendiely	flour, powder	púnó
DogulDomKundialang	flour, powder	púnò
DonnoSo	flour, powder	pùn+nǎŋ
JamsayGourou	flour, powder	pìnǎ+m
JamsayDouentza	flour, powder	pìnǎ+m
JamsayDouentza	flour, powder	pìr.∼é
JamsayMondoro	flour, powder	pìr.∼è+nǎ+m
Mombo	flour, powder	púná+ŋ.ɡé
BonduSoNajamba	flour, powder	púnɛ̀
Nanga	flour, powder	pír.∼â
Penange	flour, powder	púná
Penange	flour, powder	púná.á+ŋ.ɡé
PergeTegu	flour, powder	pɛ̀r.∼ɛ́
PergeTegu	flour, powder	pìr.∼ɛ́
PergeTegu	flour, powder	pìnǎ+m
TebulUre	flour, powder	púr.∼ó
Tiranige	flour, powder	pùnà+ŋ.ɡè
TogoKan	flour, powder	pùnǎ+j~
TommoSoTongoTongo	flour, powder	fárá+ní
TomoKanSegue	flour, powder	h.wúná
ToroTegu	flour, powder	pìr.∼á
YandaDom	flour, powder	púr.∼á
YornoSo	flour, powder	pùnǎ+m
Ampari	meat	nà+má
BankanTey	meat	nà+má.à
BenTey	meat	nàw.∼á.à
Bunoge	meat	ná+mà
DogulDomBendiely	meat	nà+máá
DogulDomKundialang	meat	nà+má.á
DonnoSo	meat	nà+má
JamsayGourou	meat	nɔ̀w.∼ɔ́
JamsayDouentza	meat	nɔ̀w.∼ɔ́
JamsayMondoro	meat	nɔ̀w.∼ɔ́
Mombo	meat	ná+mà
BonduSoNajamba	meat	nà+má.à
Nanga	meat	nà+mâ
Penange	meat	nà+mà
PergeTegu	meat	nàw.∼á
TebulUre	meat	nà+má
Tiranige	meat	ná+má
TogoKan	meat	nɔ̀w.∼ɔ́
TommoSoTongoTongo	meat	nà+má
TomoKanSegue	meat	nà+mà
ToroTegu	meat	nàw.∼á
YandaDom	meat	nà+mà
YornoSo	meat	nàw.∼á
BankanTey	poison (e.g. insecticide)	pɔ́sɔ̀~
BenTey	poison (e.g. insecticide)	pɔ̀sɔ̂+m
DogulDomBendiely	poison (e.g. insecticide)	dú+ɡó
DogulDomKundialang	poison (e.g. insecticide)	pɔ́sɔ̀+ŋ
JamsayDouentza	poison (e.g. insecticide)	pɔ́sɔ̂+ŋ
Mombo	poison (e.g. insecticide)	pòsó.ò~
BonduSoNajamba	poison (e.g. insecticide)	pɔ̀sɔ̂+m
Nanga	poison (e.g. insecticide)	pɔ̀sɔ́.ɔ̀~
PergeTegu	poison (e.g. insecticide)	pɔ̀sɔ̂+m
TogoKan	poison (e.g. insecticide)	pɔ̀r+sɔ́~
TommoSoTongoTongo	poison (e.g. insecticide)	dú+ɡó
ToroTegu	poison (e.g. insecticide)	pɔ́sɔ̂+m
YandaDom	poison (e.g. insecticide)	pɔ̀zɔ́.ɔ̀~
YornoSo	poison (e.g. insecticide)	pɔ̀sɔ́.ɔ̀~
BankanTey	hunt (verb only)	òsíj+é
BenTey	hunt (verb only)	dàn+ní
JamsayGourou	hunt (verb only)	dàn+á
JamsayDouentza	hunt (verb only)	dàn+á
Mombo	hunt (verb only)	dà.àn+àn+kál+úmák+ání
BonduSoNajamba	hunt (verb only)	tál+ɛ́
Nanga	hunt (verb only)	tá.ár+í
TebulUre	hunt (verb only)	dàn.d+í
Tiranige	hunt (verb only)	tá.án+ó
TogoKan	hunt (verb only)	dàn+á
TommoSoTongoTongo	hunt (verb only)	ànt+ó+lút+áálá
TomoKanSegue	hunt (verb only)	sw+ɛ́.ɛ́
ToroTegu	hunt (verb only)	ós+ó
YandaDom	hunt (verb only)	dàn+à+lí
YornoSo	hunt (verb only)	dàn+á
BankanTey	footprint	ndɔ̀sɔ̀+tà.á
BenTey	footprint	lɔ̀sɔ̀+tɔ̀.ɔ̀.
BenTey	footprint	lɔ̀sɔ̀+tà.à
Bunoge	footprint	sè.ètɛ̀+bɔ̀
DonnoSo	footprint	kùbɔ̀+nàm+mú
JamsayDouentza	footprint	kɔ̀.ɔ̀ná+már.∼á
BonduSoNajamba	footprint	nà.àtà.à+nà.á
Nanga	footprint	lɔ̀sɔ̀+nà+m.bî
Penange	footprint	járá+m
PergeTegu	footprint	kùwɔ̀+námá+rà
TebulUre	footprint	là.àná+m.bú+sú+ŋ.ɡó
Tiranige	footprint	tòn+dʒèídʒí+ɡɔ́
TogoKan	footprint	kùwɔ̀+sìdʒé
TommoSoTongoTongo	footprint	ànú
ToroTegu	footprint	kúwɔ́+kà
YandaDom	footprint	nà.à
YornoSo	footprint	kùbɔ̀+ná+mù
BankanTey	trap	è+m.bí.ì
BenTey	trap	ɡúrú+ɡúsù
BenTey	trap	ɡúr+ɡúsù
Bunoge	trap	pá.á+n.dè
DogulDomBendiely	trap	híílɛ̀
DogulDomKundialang	trap	pɛ́nɛ̀
DonnoSo	trap	pɛ́nɛ̀
JamsayGourou	trap	ɡɛ́+ŋ.ɡɛ́
JamsayDouentza	trap	dʒɛ́nɛ́+ŋɛ́
JamsayMondoro	trap	dʒɛ́nɛ́+ŋɛ́
Mombo	trap	másá+w~
BonduSoNajamba	trap	pì+n.dí.ì
BonduSoNajamba	trap	pì+n.dí.ì
Nanga	trap	děẁ
Penange	trap	pá.á+n.dò
PergeTegu	trap	dʒɛ́ní+ŋ.ɡɛ́
Tiranige	trap	pà.à+n.dé
TogoKan	trap	pɛ́r.∼ɛ́
TommoSoTongoTongo	trap	tá+m.bá+lá
ToroTegu	trap	kúsě+j
YornoSo	trap	pɛ́r.∼ɛ́
TommoSoTongoTongo	(sb) trap (animal)	dɛ̀b+ɛ́+mɔ́
YornoSo	(sb) trap (animal)	á.á
YornoSo	(sb) trap (animal)	dɛ̀b+ɛ́
Nanga	(any) fish trap	ìsìjɔ́+ɡî
TommoSoTongoTongo	(any) fish trap	dʒɔ́.ɔ́~
ToroTegu	(any) fish trap	sàr.∼á
BankanTey	fishhook	mèmî+n
BenTey	fishhook	mìrî+m
Bunoge	fishhook	jà+m.bù+rɛ́
DogulDomKundialang	fishhook	mìn+múŋ
DonnoSo	fishhook	mìnɛ̌+ŋ
JamsayDouentza	fishhook	mìr.∼î+m
JamsayMondoro	fishhook	mìr.∼î+m
BonduSoNajamba	fishhook	mìnà+mí.ì
Penange	fishhook	dʒá+m.bú.ú+dʒɛ̀
PergeTegu	fishhook	mɛ̀r.∼ɛ̌+m
TebulUre	fishhook	mìnì+jám+ɡó
Tiranige	fishhook	dʒà.à+m.bù+rú
TogoKan	fishhook	dʒɔ̀.ɔ́
TommoSoTongoTongo	fishhook	mìnɛ̀+mìj
TommoSoTongoTongo	fishhook	mìnɛ̀+mú
ToroTegu	fishhook	nìnà+w.∼àǎw+tʃɛ̂ŋ
YandaDom	fishhook	mìr.∼à+m
YornoSo	fishhook	mɛ̀mɛ̀+r.∼ɛ̌+m
BankanTey	shoot (sb/sth)	tá
BenTey	shoot (sb/sth)	tá
DogulDomKundialang	shoot (sb/sth)	táj+è
DonnoSo	shoot (sb/sth)	t+á.à
JamsayGourou	shoot (sb/sth)	tá+~
JamsayDouentza	shoot (sb/sth)	tá+~
JamsayMondoro	shoot (sb/sth)	tá+~
Mombo	shoot (sb/sth)	táj+é
BonduSoNajamba	shoot (sb/sth)	tɛ̀.ɛ̀
Nanga	shoot (sb/sth)	t+á.á
Penange	shoot (sb/sth)	táj+é
PergeTegu	shoot (sb/sth)	t+á.á
TebulUre	shoot (sb/sth)	tá
Tiranige	shoot (sb/sth)	táj+ó
TogoKan	shoot (sb/sth)	tɛ́w+ɛ́
TommoSoTongoTongo	shoot (sb/sth)	tá+á
TomoKanSegue	shoot (sb/sth)	tʃɛ́b+ɛ́
ToroTegu	shoot (sb/sth)	táj+á
YandaDom	shoot (sb/sth)	t+á.á
YornoSo	shoot (sb/sth)	t+á.á
BankanTey	miss (target, e.g. with a shot)	wɔ́f+à+kǎŋ
BenTey	miss (target, e.g. with a shot)	lér+é
Bunoge	miss (target, e.g. with a shot)	sádʒ+è
DogulDomKundialang	miss (target, e.g. with a shot)	sál+è
DogulDomKundialang	miss (target, e.g. with a shot)	pɛ́l+ɛ̀
DonnoSo	miss (target, e.g. with a shot)	sád+ɛ̀.ɛ̀
JamsayDouentza	miss (target, e.g. with a shot)	lér+é
Mombo	miss (target, e.g. with a shot)	díɡ+jɛ́l+ì
BonduSoNajamba	miss (target, e.g. with a shot)	wɔ́.ɔ́f+ɛ́
Nanga	miss (target, e.g. with a shot)	lér+é
Penange	miss (target, e.g. with a shot)	tɛ́l+ɛ́
PergeTegu	miss (target, e.g. with a shot)	lér+é
TebulUre	miss (target, e.g. with a shot)	nɛ̀m+ǎ+l
Tiranige	miss (target, e.g. with a shot)	wò.òf+í+kán+ú
TommoSoTongoTongo	miss (target, e.g. with a shot)	sád+á
TomoKanSegue	miss (target, e.g. with a shot)	bj+ɛ́+làw.∼
ToroTegu	miss (target, e.g. with a shot)	kár.∼+á
ToroTegu	miss (target, e.g. with a shot)	kár.∼+á
BankanTey	pounding mortar (any kind)	tú+n.dú
BenTey	pounding mortar (any kind)	túní.í
Bunoge	pounding mortar (any kind)	dɔ́
DogulDomBendiely	pounding mortar (any kind)	kùn+núŋ
DogulDomKundialang	pounding mortar (any kind)	kùn+núŋ
DonnoSo	pounding mortar (any kind)	dònà.á
JamsayGourou	pounding mortar (any kind)	màná.á
JamsayDouentza	pounding mortar (any kind)	màná.á
JamsayMondoro	pounding mortar (any kind)	màná.á
Mombo	pounding mortar (any kind)	dɔ̀.ɔ̀ní
BonduSoNajamba	pounding mortar (any kind)	tún+ɡó
Nanga	pounding mortar (any kind)	tú+n.dí
Penange	pounding mortar (any kind)	dɔ̀.ɔ̀
PergeTegu	pounding mortar (any kind)	mòná.á
TebulUre	pounding mortar (any kind)	tíní+ŋ.ɡó
TebulUre	pounding mortar (any kind)	tín+ɡò
TebulUre	pounding mortar (any kind)	tìnì+ŋ.ɡò+tòl+tòlú+ŋ.ɡò
Tiranige	pounding mortar (any kind)	tú+ŋ.ɡú
TogoKan	pounding mortar (any kind)	dòɡó+ró
TommoSoTongoTongo	pounding mortar (any kind)	kùj+náá
TomoKanSegue	pounding mortar (any kind)	dùdʒò~
ToroTegu	pounding mortar (any kind)	bɔ̀nɔ́
YandaDom	pounding mortar (any kind)	kún
YornoSo	pounding mortar (any kind)	kǔj
BankanTey	pestle (for pounding in a mortar)	tà+n.dâ+j
BenTey	pestle (for pounding in a mortar)	tàlâ+j
Bunoge	pestle (for pounding in a mortar)	dɔ́.ɔ́bè
DogulDomBendiely	pestle (for pounding in a mortar)	kùnéé+ɡù
DogulDomKundialang	pestle (for pounding in a mortar)	kùnè.é+ɡ
DonnoSo	pestle (for pounding in a mortar)	dɔ̌j
JamsayGourou	pestle (for pounding in a mortar)	mɔ̀tí.ì~
JamsayDouentza	pestle (for pounding in a mortar)	mɔ̀tí.ì~
JamsayMondoro	pestle (for pounding in a mortar)	màtí.ì~
Mombo	pestle (for pounding in a mortar)	dɔ̌j
BonduSoNajamba	pestle (for pounding in a mortar)	tùmà+n.dó.ò
BonduSoNajamba	pestle (for pounding in a mortar)	tùm+mɔ́.ɔ̀
Nanga	pestle (for pounding in a mortar)	tàr.∼ì+jɛ̀r.∼î
Penange	pestle (for pounding in a mortar)	dɔ̀.ɔ̀wé.è
PergeTegu	pestle (for pounding in a mortar)	mòtí.ì~
TebulUre	pestle (for pounding in a mortar)	tìní+jɛ́
Tiranige	pestle (for pounding in a mortar)	tú+ŋ.ɡú+bè.é
TogoKan	pestle (for pounding in a mortar)	dɔ̌j~
TommoSoTongoTongo	pestle (for pounding in a mortar)	kúj
TomoKanSegue	pestle (for pounding in a mortar)	dùmɛ̀~
ToroTegu	pestle (for pounding in a mortar)	bɔ̀nɔ̀ì+r.∼í.í
YandaDom	pestle (for pounding in a mortar)	kǔn+jè
YornoSo	pestle (for pounding in a mortar)	kùjí.ì
Mombo	press (fruit pits, especially of karité) with grinding stones	túm.b+ɛ́
Nanga	press (fruit pits, especially of karité) with grinding stones	ɔ́rɔ́
PergeTegu	press (fruit pits, especially of karité) with grinding stones	ɡɛ̀s+ɛ́
TommoSoTongoTongo	press (fruit pits, especially of karité) with grinding stones	sál+á
TommoSoTongoTongo	press (fruit pits, especially of karité) with grinding stones	ɡɛ̀d+ɛ́
YornoSo	press (fruit pits, especially of karité) with grinding stones	ɡɛ̀dʒ+ɛ́
BankanTey	pound (grain, in mortar, into flour)	tór+ó+mì.ìn+í.í
BenTey	pound (grain, in mortar, into flour)	tór+ó
DonnoSo	pound (grain, in mortar, into flour)	dòŋ.ɡ+á.ám+ɛ́n.d+ì
JamsayDouentza	pound (grain, in mortar, into flour)	sáɡ+ù+tór+ó
Mombo	pound (grain, in mortar, into flour)	tél+é
BonduSoNajamba	pound (grain, in mortar, into flour)	sè.èt+ù+ŋáŋ.ɡ+ód+wɛ́
Nanga	pound (grain, in mortar, into flour)	tór+ó+mìj.∼ɛ́n.d+í
Nanga	pound (grain, in mortar, into flour)	tór+ó
PergeTegu	pound (grain, in mortar, into flour)	bùd+ù+wɔ́
TebulUre	pound (grain, in mortar, into flour)	t+ó.ó
TogoKan	pound (grain, in mortar, into flour)	tér+é
TommoSoTongoTongo	pound (grain, in mortar, into flour)	dɔ̀.ɔ́
TomoKanSegue	pound (grain, in mortar, into flour)	tʃw+é+lé
ToroTegu	pound (grain, in mortar, into flour)	dùw+ɔ́
YandaDom	pound (grain, in mortar, into flour)	tól+ó
YornoSo	pound (grain, in mortar, into flour)	bùd+ɔ́+mɔ́
BankanTey	dough made by pounding millet grain in mortar with water, for cream of millet	pìr.∼à+kɛ́+n.dɛ̀
BenTey	dough made by pounding millet grain in mortar with water, for cream of millet	pìr.∼à+tʃɛ́lɛ̀
DogulDomKundialang	dough made by pounding millet grain in mortar with water, for cream of millet	bú+n.dù
DonnoSo	dough made by pounding millet grain in mortar with water, for cream of millet	pùnɔ̀+dʒà+ŋ.ɡú
JamsayDouentza	dough made by pounding millet grain in mortar with water, for cream of millet	pìr.∼è+tʃɛ́nɛ́
Mombo	dough made by pounding millet grain in mortar with water, for cream of millet	ká.á+ŋ.ɡá
BonduSoNajamba	dough made by pounding millet grain in mortar with water, for cream of millet	sǒl+ŋ.ɡó
Nanga	dough made by pounding millet grain in mortar with water, for cream of millet	sìrì+kɛ́+n.dɛ̀
PergeTegu	dough made by pounding millet grain in mortar with water, for cream of millet	pìr.∼è+kɛ́lɛ́
TebulUre	dough made by pounding millet grain in mortar with water, for cream of millet	sòl+kɛ́+n.dɛ́
TogoKan	dough made by pounding millet grain in mortar with water, for cream of millet	pùr.∼ù+lò+ɡú
TommoSoTongoTongo	dough made by pounding millet grain in mortar with water, for cream of millet	sòlù+dʒá+ŋ.ɡú
ToroTegu	dough made by pounding millet grain in mortar with water, for cream of millet	ɲɛ́tʃ+tʃɛ̀
YandaDom	dough made by pounding millet grain in mortar with water, for cream of millet	sòl+tʃí+n.dá
YornoSo	dough made by pounding millet grain in mortar with water, for cream of millet	pɔ̀r.∼ɔ̀+lò+ɡú
YornoSo	dough made by pounding millet grain in mortar with water, for cream of millet	pɔ̀r.∼ɔ̀+dʒàŋú
BankanTey	ripe (grain)	ìrɛ̌+j
BenTey	ripe (grain)	ìrɛ̌+j
Bunoge	ripe (grain)	bìl+ɛ̀
DogulDomKundialang	ripe (grain)	ílɔ̀.ɔ̀
DonnoSo	ripe (grain)	ìl+ɛ́
JamsayDouentza	ripe (grain)	ìr+ɛ́
Mombo	ripe (grain)	wúl+ɛ́
BonduSoNajamba	ripe (grain)	íl+à
Nanga	ripe (grain)	ìr+ɛ́
Penange	ripe (grain)	dɛ̀m+ɛ̀
PergeTegu	ripe (grain)	ìr+ɛ́
TebulUre	ripe (grain)	ìl+ɛ́
Tiranige	ripe (grain)	íl+ɔ́
TogoKan	ripe (grain)	ìr+ɛ́
TommoSoTongoTongo	ripe (grain)	ìl+ɛ́
TomoKanSegue	ripe (grain)	ʔìl+ɛ́
ToroTegu	ripe (grain)	ìr+ú
YandaDom	ripe (grain)	ʔə̀l+ɛ̀
YornoSo	ripe (grain)	ìl+ɛ́
BankanTey	ripe (fruit)	ìrɛ̌+j
BenTey	ripe (fruit)	ìrɛ̌+j
Bunoge	ripe (fruit)	bìl+ɛ̀
DogulDomKundialang	ripe (fruit)	ílɔ̀.ɔ̀
DonnoSo	ripe (fruit)	ìl+ɛ́
JamsayDouentza	ripe (fruit)	ìr+ɛ́
Mombo	ripe (fruit)	wúl+ɛ́
BonduSoNajamba	ripe (fruit)	íl+à
Nanga	ripe (fruit)	bòr+ó
Penange	ripe (fruit)	úlɡ+ɛ̀
PergeTegu	ripe (fruit)	ìr+ɛ́
TebulUre	ripe (fruit)	bàr.∼á
Tiranige	ripe (fruit)	íl+ɔ́
TogoKan	ripe (fruit)	ìr+ɛ́
TommoSoTongoTongo	ripe (fruit)	ìl+ɛ́
TomoKanSegue	ripe (fruit)	ʔìl+ɛ́
ToroTegu	ripe (fruit)	ìr+ú
YandaDom	ripe (fruit)	ʔə̀l+ɛ̀
YornoSo	ripe (fruit)	ìl+ɛ́
BankanTey	cooked, done (meat)	ìrɛ̌+j
BenTey	cooked, done (meat)	ìrɛ̌+j
Bunoge	cooked, done (meat)	bìl+ɛ̀
JamsayDouentza	cooked, done (meat)	ìr+ɛ́
Mombo	cooked, done (meat)	wúl+ɛ́
BonduSoNajamba	cooked, done (meat)	dá.án+à
Nanga	cooked, done (meat)	ìr+ɛ́
Penange	cooked, done (meat)	bɔ̀r+ɛ̀
PergeTegu	cooked, done (meat)	ìr+ɛ́
Tiranige	cooked, done (meat)	ílán+í
TogoKan	cooked, done (meat)	ìr+ɛ́
TommoSoTongoTongo	cooked, done (meat)	dʒààn.d+ú
TomoKanSegue	cooked, done (meat)	ʔìl+ɛ́
ToroTegu	cooked, done (meat)	írúdàŋ
YornoSo	cooked, done (meat)	ìl+ɛ́
BankanTey	(meal) be cooked, be done	ír+ɛ́
BenTey	(meal) be cooked, be done	ír+ɛ́
Bunoge	(meal) be cooked, be done	bíl+ɛ̀
DogulDomKundialang	(meal) be cooked, be done	íl+ɛ̀
DonnoSo	(meal) be cooked, be done	íl+ɛ̀
JamsayDouentza	(meal) be cooked, be done	ír+ɛ́
Mombo	(meal) be cooked, be done	wúl+ɛ́
BonduSoNajamba	(meal) be cooked, be done	íl+ɛ́
Nanga	(meal) be cooked, be done	ír+ɛ́
Penange	(meal) be cooked, be done	bɔ́r+ɛ́
PergeTegu	(meal) be cooked, be done	ír+ɛ́
TebulUre	(meal) be cooked, be done	íl+ɛ́
Tiranige	(meal) be cooked, be done	íl+ɔ́
TogoKan	(meal) be cooked, be done	ír+ɛ́
TommoSoTongoTongo	(meal) be cooked, be done	íl+ɛ́
ToroTegu	(meal) be cooked, be done	írúdàŋ
YandaDom	(meal) be cooked, be done	ʔə́l+ɛ́
YornoSo	(meal) be cooked, be done	íl+ɛ́
BankanTey	unripe (grain)	kèsǔm
BenTey	unripe (grain)	tʃès+ú
BenTey	unripe (grain)	kès+ú
DogulDomBendiely	unripe (grain)	bén.d+ò
DogulDomKundialang	unripe (grain)	kòl+ó.ó
DonnoSo	unripe (grain)	kò.òl+ó
JamsayGourou	unripe (grain)	kòr+ó
JamsayDouentza	unripe (grain)	kòr+ó
BonduSoNajamba	unripe (grain)	pɔ̀rɔ́.ɔ̀
Nanga	unripe (grain)	kè.ès+í
PergeTegu	unripe (grain)	kòr+ó
TebulUre	unripe (grain)	k+ò.ó
Tiranige	unripe (grain)	kól+ó
Tiranige	unripe (grain)	kúnán+ì
TogoKan	unripe (grain)	kòr+ó
TommoSoTongoTongo	unripe (grain)	pɛ̀.ɛ̀.∼l+í
ToroTegu	unripe (grain)	ɛ́t+ú
YandaDom	unripe (grain)	kòl+o
YornoSo	unripe (grain)	kòl+ó
BankanTey	unripe (fruit)	kèsǔm
BenTey	unripe (fruit)	tʃès+ú
BenTey	unripe (fruit)	kès+ú
Bunoge	unripe (fruit)	kàdʒ+ì
DogulDomBendiely	unripe (fruit)	bén.d+è
DogulDomKundialang	unripe (fruit)	kòl+ó.ó
DonnoSo	unripe (fruit)	kò.òl+ó
JamsayGourou	unripe (fruit)	kòr+ó
JamsayDouentza	unripe (fruit)	kòr+ó
BonduSoNajamba	unripe (fruit)	kòl+ó.ò
Nanga	unripe (fruit)	kè.ès+í
Penange	unripe (fruit)	kòl+ò
PergeTegu	unripe (fruit)	kòr+ó
TebulUre	unripe (fruit)	k+ò.ó
Tiranige	unripe (fruit)	kól+ó
Tiranige	unripe (fruit)	kúnán+ì
TogoKan	unripe (fruit)	kòr+ó
TommoSoTongoTongo	unripe (fruit)	kól+ó
TomoKanSegue	unripe (fruit)	kól+ó
ToroTegu	unripe (fruit)	ɛ́t+ú
YandaDom	unripe (fruit)	kòl+ò
YornoSo	unripe (fruit)	kòl+ó
BankanTey	raw, uncooked (meat)	kèsúm
BenTey	raw, uncooked (meat)	tʃès+ú
BenTey	raw, uncooked (meat)	kès+ú
Bunoge	raw, uncooked (meat)	kàdʒ+ì
DogulDomKundialang	raw, uncooked (meat)	kòl+ó.ó
DonnoSo	raw, uncooked (meat)	kò.òl+ó
JamsayDouentza	raw, uncooked (meat)	kòr+ó
Mombo	raw, uncooked (meat)	kól+ò
BonduSoNajamba	raw, uncooked (meat)	kòl+ó.ò
Nanga	raw, uncooked (meat)	kè.ès+í
Penange	raw, uncooked (meat)	kòl+ò
PergeTegu	raw, uncooked (meat)	kòr+ó
TebulUre	raw, uncooked (meat)	k+ò.ó
Tiranige	raw, uncooked (meat)	kól+ó
TogoKan	raw, uncooked (meat)	kòr+ó
TommoSoTongoTongo	raw, uncooked (meat)	kól+ó
TomoKanSegue	raw, uncooked (meat)	kól+ó
ToroTegu	raw, uncooked (meat)	ɛ́t+ú
ToroTegu	raw, uncooked (meat)	ɔ̀r+ú
YandaDom	raw, uncooked (meat)	kòl+ò
YornoSo	raw, uncooked (meat)	kòl+ó
BenTey	covered oven (for roasting meat, chicken, etc.)	ù+ɡí.ì
DogulDomBendiely	covered oven (for roasting meat, chicken, etc.)	tɛ́+n.dɛ̀+rɛ̀
JamsayDouentza	covered oven (for roasting meat, chicken, etc.)	ù+ɡú
JamsayDouentza	covered oven (for roasting meat, chicken, etc.)	fú.ùr
Mombo	covered oven (for roasting meat, chicken, etc.)	sìb+jé
BonduSoNajamba	covered oven (for roasting meat, chicken, etc.)	fú.ùr
Nanga	covered oven (for roasting meat, chicken, etc.)	pú.úrì
PergeTegu	covered oven (for roasting meat, chicken, etc.)	pú.úrù
TogoKan	covered oven (for roasting meat, chicken, etc.)	fú.úr
TommoSoTongoTongo	covered oven (for roasting meat, chicken, etc.)	púúrú
TommoSoTongoTongo	covered oven (for roasting meat, chicken, etc.)	nàmàù+ɡú
YornoSo	covered oven (for roasting meat, chicken, etc.)	nàw.∼à+pùŋú
BankanTey	cook (a meal)	bìr+ɛ́
BenTey	cook (a meal)	bìr+ɛ́
Bunoge	cook (a meal)	bál+è
DogulDomKundialang	cook (a meal)	sír+ɛ̀
DonnoSo	cook (a meal)	ɲà.ás+í.í+rɛ̀
JamsayGourou	cook (a meal)	bìr+ɛ́
JamsayDouentza	cook (a meal)	sír+ɛ́
Mombo	cook (a meal)	wúl+á+mì
BonduSoNajamba	cook (a meal)	màn+è
Nanga	cook (a meal)	dàŋ+í
Penange	cook (a meal)	dɔ́ŋ.ɡ+ɛ́
PergeTegu	cook (a meal)	sír+ɛ́
TebulUre	cook (a meal)	sír+í
TogoKan	cook (a meal)	sí.ír+ɛ́
TommoSoTongoTongo	cook (a meal)	sír+ɛ́
TomoKanSegue	cook (a meal)	sí.ír+í
ToroTegu	cook (a meal)	bìr+á
YandaDom	cook (a meal)	mà+nú
YornoSo	cook (a meal)	sír+ɛ́
BankanTey	bake (bread) in an oven	úɡ+ó
BenTey	bake (bread) in an oven	úɡ+ó
DonnoSo	bake (bread) in an oven	ùɡòr+ó
JamsayDouentza	bake (bread) in an oven	ùɡ+ó
Mombo	bake (bread) in an oven	bú.úr+ù+kán.d+j+é.è
BonduSoNajamba	bake (bread) in an oven	ùɡ+è
Nanga	bake (bread) in an oven	ùɡ+ó
PergeTegu	bake (bread) in an oven	ùɡ+ó
TebulUre	bake (bread) in an oven	jɔ̀r+ú
Tiranige	bake (bread) in an oven	úɡ+ó
TogoKan	bake (bread) in an oven	úɡór+ó
TommoSoTongoTongo	bake (bread) in an oven	sír+ɛ́
ToroTegu	bake (bread) in an oven	kár.∼+á
YornoSo	bake (bread) in an oven	sír+ɛ́
BankanTey	hot chili pepper	tʃɛ̀pɛ̂+l
BenTey	hot chili pepper	kɛ̀pɛ̂+l
Bunoge	hot chili pepper	dá+n.dì
DogulDomBendiely	hot chili pepper	kɛ̀bɛ́.ɛ́+r
DogulDomKundialang	hot chili pepper	kɛ̀.ɛ̀bɛ̂+r
DonnoSo	hot chili pepper	kɛ̀.ɛ̀bɛ́+rù
JamsayGourou	hot chili pepper	kɛ̀pɛ̂+l
JamsayDouentza	hot chili pepper	tʃɛ̀pɛ̂+l
Mombo	hot chili pepper	kè.èbè+ré
BonduSoNajamba	hot chili pepper	pɛ̀rɛ́+n.dɛ̀+ŋ.ɡò
Nanga	hot chili pepper	tɛ̀bɛ́+rî
Penange	hot chili pepper	dà+n.dì
PergeTegu	hot chili pepper	kɛ̀pɛ̂+l
TebulUre	hot chili pepper	sàpɛ̀+rɛ́+n.dɛ́
