DOCULECT,GLOSS,IPA
BenTey,bread,b u b u - r u
Bunoge,bread,b u b u - r u
DogulDomKundialang,bread,b u r
DonnoSo,bread,b u r u
JamsayDouentza,bread,b uu r u
Mombo,bread,b u r u
BonduSoNajamba,bread,b u b u - r u
Nanga,bread,b u r i
Penange,bread,b u b u - r u
PergeTegu,bread,b uu r u
TebulUre,bread,b u r u
Tiranige,bread,b u r u
TogoKan,bread,b u r u
TommoSoTongoTongo,bread,b uu r u
ToroTegu,bread,d u p ee
ToroTegu,bread,d i p ee
ToroTegu,bread,b uu r u
YandaDom,bread,b u r u
YornoSo,bread,b u r u
BankanTey,"flour, powder",p i rⁿ a - n a m u - m u
BenTey,"flour, powder",p i n a - m
Bunoge,"flour, powder",p u n a - ŋ g e
DogulDomBendiely,"flour, powder",p u n o
DogulDomKundialang,"flour, powder",p u n o
DonnoSo,"flour, powder",p u n - n a ŋ
JamsayGourou,"flour, powder",p i n a - m
JamsayDouentza,"flour, powder",p i n a - m
JamsayDouentza,"flour, powder",p i rⁿ e
JamsayMondoro,"flour, powder",p i rⁿ e - n a - m
Mombo,"flour, powder",p u n a - ŋ g e
BonduSoNajamba,"flour, powder",p u n ɛ
Nanga,"flour, powder",p i rⁿ a
Penange,"flour, powder",p u n a
Penange,"flour, powder",p u n aa - ŋ g e
PergeTegu,"flour, powder",p ɛ rⁿ ɛ
PergeTegu,"flour, powder",p i rⁿ ɛ
PergeTegu,"flour, powder",p i n a - m
TebulUre,"flour, powder",p u rⁿ o
Tiranige,"flour, powder",p u n a - ŋ g e
TogoKan,"flour, powder",p u n a - y - ⁿ
TommoSoTongoTongo,"flour, powder",f a r a - n i
TomoKanSegue,"flour, powder",hʷ u n a
ToroTegu,"flour, powder",p i rⁿ a
YandaDom,"flour, powder",p u rⁿ a
YornoSo,"flour, powder",p u n a - m
Ampari,meat,n a - m a
BankanTey,meat,n a - m aa
BenTey,meat,n a wⁿ aa
Bunoge,meat,n a - m a
DogulDomBendiely,meat,n a - m aa
DogulDomKundialang,meat,n a - m aa
DonnoSo,meat,n a - m a
JamsayGourou,meat,n ɔ wⁿ ɔ
JamsayDouentza,meat,n ɔ wⁿ ɔ
JamsayMondoro,meat,n ɔ wⁿ ɔ
Mombo,meat,n a - m a
BonduSoNajamba,meat,n a - m aa
Nanga,meat,n a - m a
Penange,meat,n a - m a
PergeTegu,meat,n a wⁿ a
TebulUre,meat,n a - m a
Tiranige,meat,n a - m a
TogoKan,meat,n ɔ wⁿ ɔ
TommoSoTongoTongo,meat,n a - m a
TomoKanSegue,meat,n a - m a
ToroTegu,meat,n a wⁿ a
YandaDom,meat,n a - m a
YornoSo,meat,n a wⁿ a
BankanTey,poison (e.g. insecticide),p ɔ s ɔ - ⁿ
BenTey,poison (e.g. insecticide),p ɔ s ɔ - m
DogulDomBendiely,poison (e.g. insecticide),d u - g o
DogulDomKundialang,poison (e.g. insecticide),p ɔ s ɔ - ŋ
JamsayDouentza,poison (e.g. insecticide),p ɔ s ɔ - ŋ
Mombo,poison (e.g. insecticide),p o s oo - ⁿ
BonduSoNajamba,poison (e.g. insecticide),p ɔ s ɔ - m
Nanga,poison (e.g. insecticide),p ɔ s ɔɔ - ⁿ
PergeTegu,poison (e.g. insecticide),p ɔ s ɔ - m
TogoKan,poison (e.g. insecticide),p ɔ r - s ɔ - ⁿ
TommoSoTongoTongo,poison (e.g. insecticide),d u - g o
ToroTegu,poison (e.g. insecticide),p ɔ s ɔ - m
YandaDom,poison (e.g. insecticide),p ɔ z ɔɔ - ⁿ
YornoSo,poison (e.g. insecticide),p ɔ s ɔɔ - ⁿ
BankanTey,hunt (verb only),o s i y - e
BenTey,hunt (verb only),d a n - n i
JamsayGourou,hunt (verb only),d a n - a
JamsayDouentza,hunt (verb only),d a n - a
Mombo,hunt (verb only),d aa n - a n - k a l - u m a k - a n i
BonduSoNajamba,hunt (verb only),t a l - ɛ
Nanga,hunt (verb only),t aa r - i
TebulUre,hunt (verb only),d a n d - i
Tiranige,hunt (verb only),t aa n - o
TogoKan,hunt (verb only),d a n - a
TommoSoTongoTongo,hunt (verb only),a n t - o - l u t - aa l a
TomoKanSegue,hunt (verb only),s w ɛ - ɛ
ToroTegu,hunt (verb only),o s - o
YandaDom,hunt (verb only),d a n - a - l i
YornoSo,hunt (verb only),d a n - a
BankanTey,footprint,n d ɔ s ɔ - t aa
BenTey,footprint,l ɔ s ɔ - t ɔɔ
BenTey,footprint,l ɔ s ɔ - t aa
Bunoge,footprint,s ee t ɛ - b ɔ
DonnoSo,footprint,k u b ɔ - n a m - m u
JamsayDouentza,footprint,k ɔɔ n a - m a rⁿ a
BonduSoNajamba,footprint,n aa t aa - n aa
Nanga,footprint,l ɔ s ɔ - n a - m b i
Penange,footprint,y a r a - m
PergeTegu,footprint,k u w ɔ - n a m a - r a
TebulUre,footprint,l aa n a - m b u - s u - ŋ g o
Tiranige,footprint,t o n - j e i j i - g ɔ
TogoKan,footprint,k u w ɔ - s i j e
TommoSoTongoTongo,footprint,a n u
ToroTegu,footprint,k u w ɔ - k a
YandaDom,footprint,n aa
YornoSo,footprint,k u b ɔ - n a - m u
BankanTey,trap,e - m b ii
BenTey,trap,g u r u - g u s u
BenTey,trap,g u r - g u s u
Bunoge,trap,p aa - n d e
DogulDomBendiely,trap,h ii l ɛ
DogulDomKundialang,trap,p ɛ n ɛ
DonnoSo,trap,p ɛ n ɛ
JamsayGourou,trap,g ɛ - ŋ g ɛ
JamsayDouentza,trap,j ɛ n ɛ - ŋ ɛ
JamsayMondoro,trap,j ɛ n ɛ - ŋ ɛ
Mombo,trap,m a s a - w - ⁿ
BonduSoNajamba,trap,p i - n d ii
BonduSoNajamba,trap,p i - n d ii
Nanga,trap,d e w
Penange,trap,p aa - n d o
PergeTegu,trap,j ɛ n i - ŋ g ɛ
Tiranige,trap,p aa - n d e
TogoKan,trap,p ɛ rⁿ ɛ
TommoSoTongoTongo,trap,t a - m b a - l a
ToroTegu,trap,k u s e - y
YornoSo,trap,p ɛ rⁿ ɛ
TommoSoTongoTongo,(sb) trap (animal),d ɛ b - ɛ - m ɔ
YornoSo,(sb) trap (animal),a - a
YornoSo,(sb) trap (animal),d ɛ b - ɛ
Nanga,(any) fish trap,i s i y ɔ - g i
TommoSoTongoTongo,(any) fish trap,j ɔɔ - ⁿ
ToroTegu,(any) fish trap,s a rⁿ a
BankanTey,fishhook,m e m i - n
BenTey,fishhook,m i r i - m
Bunoge,fishhook,y a - m b u - r ɛ
DogulDomKundialang,fishhook,m i n - m u ŋ
DonnoSo,fishhook,m i n ɛ - ŋ
JamsayDouentza,fishhook,m i rⁿ i - m
JamsayMondoro,fishhook,m i rⁿ i - m
BonduSoNajamba,fishhook,m i n a - m ii
Penange,fishhook,j a - m b u - b u - j ɛ
PergeTegu,fishhook,m ɛ rⁿ ɛ - m
TebulUre,fishhook,m i n i - y a m - g o
Tiranige,fishhook,j aa - m b u - r u
TogoKan,fishhook,j ɔɔ
TommoSoTongoTongo,fishhook,m i n ɛ - m i y
TommoSoTongoTongo,fishhook,m i n ɛ - m u
ToroTegu,fishhook,n i n a - wⁿ aa w - c ɛ ŋ
YandaDom,fishhook,m i rⁿ a - m
YornoSo,fishhook,m ɛ m ɛ - rⁿ ɛ - m
BankanTey,shoot (sb/sth),t a
BenTey,shoot (sb/sth),t a
DogulDomKundialang,shoot (sb/sth),t a y - e
DonnoSo,shoot (sb/sth),t a - a
JamsayGourou,shoot (sb/sth),t a - aⁿ
JamsayDouentza,shoot (sb/sth),t a - aⁿ
JamsayMondoro,shoot (sb/sth),t a - aⁿ
Mombo,shoot (sb/sth),t a y - e
BonduSoNajamba,shoot (sb/sth),t ɛ - ɛ
Nanga,shoot (sb/sth),t a - a
Penange,shoot (sb/sth),t a y - e
PergeTegu,shoot (sb/sth),t a - a
TebulUre,shoot (sb/sth),t a
Tiranige,shoot (sb/sth),t a y - o
TogoKan,shoot (sb/sth),t ɛ w - ɛ
TommoSoTongoTongo,shoot (sb/sth),t a - a
TomoKanSegue,shoot (sb/sth),c ɛ b - ɛ
ToroTegu,shoot (sb/sth),t a y - a
YandaDom,shoot (sb/sth),t a - a
YornoSo,shoot (sb/sth),t a - a
BankanTey,"miss (target, e.g. with a shot)",w ɔ f - a - k a ŋ
BenTey,"miss (target, e.g. with a shot)",l e r - e
Bunoge,"miss (target, e.g. with a shot)",s a j - e
DogulDomKundialang,"miss (target, e.g. with a shot)",s a l - e
DogulDomKundialang,"miss (target, e.g. with a shot)",p ɛ l - ɛ
DonnoSo,"miss (target, e.g. with a shot)",s a d ɛ - ɛ
JamsayDouentza,"miss (target, e.g. with a shot)",l e r - e
Mombo,"miss (target, e.g. with a shot)",d i g - y ɛ l - i
BonduSoNajamba,"miss (target, e.g. with a shot)",w ɔɔ f - ɛ
Nanga,"miss (target, e.g. with a shot)",l e r - e
Penange,"miss (target, e.g. with a shot)",t ɛ l - ɛ
PergeTegu,"miss (target, e.g. with a shot)",l e r - e
TebulUre,"miss (target, e.g. with a shot)",n ɛ m - a - l
Tiranige,"miss (target, e.g. with a shot)",w oo f - i - k a n - u
TommoSoTongoTongo,"miss (target, e.g. with a shot)",s a d - a
TomoKanSegue,"miss (target, e.g. with a shot)",b y - ɛ - l a wⁿ
ToroTegu,"miss (target, e.g. with a shot)",k a rⁿ - a
ToroTegu,"miss (target, e.g. with a shot)",k a rⁿ - a
BankanTey,pounding mortar (any kind),t u - n d u
BenTey,pounding mortar (any kind),t u n ii
Bunoge,pounding mortar (any kind),d ɔ
DogulDomBendiely,pounding mortar (any kind),k u n - n u ŋ
DogulDomKundialang,pounding mortar (any kind),k u n - n u ŋ
DonnoSo,pounding mortar (any kind),d o n aa
JamsayGourou,pounding mortar (any kind),m a n aa
JamsayDouentza,pounding mortar (any kind),m a n aa
JamsayMondoro,pounding mortar (any kind),m a n aa
Mombo,pounding mortar (any kind),d ɔɔ n i
BonduSoNajamba,pounding mortar (any kind),t u n - g o
Nanga,pounding mortar (any kind),t u - n d i
Penange,pounding mortar (any kind),d ɔɔ
PergeTegu,pounding mortar (any kind),m o n aa
TebulUre,pounding mortar (any kind),t i n i - ŋ g o
TebulUre,pounding mortar (any kind),t i n - g o
TebulUre,pounding mortar (any kind),t i n i - ŋ g o - t o l - t o l u - ŋ g o
Tiranige,pounding mortar (any kind),t u - ŋ g u
TogoKan,pounding mortar (any kind),d o g o - r o
TommoSoTongoTongo,pounding mortar (any kind),k u y - n aa
TomoKanSegue,pounding mortar (any kind),d u j o - ⁿ
ToroTegu,pounding mortar (any kind),b ɔ n ɔ
YandaDom,pounding mortar (any kind),k u n
YornoSo,pounding mortar (any kind),k u y
BankanTey,pestle (for pounding in a mortar),t a - n d a - y
BenTey,pestle (for pounding in a mortar),t a l a - y
Bunoge,pestle (for pounding in a mortar),d ɔɔ b e
DogulDomBendiely,pestle (for pounding in a mortar),k u n ee - g u
DogulDomKundialang,pestle (for pounding in a mortar),k u n ee - g
DonnoSo,pestle (for pounding in a mortar),d ɔ y
JamsayGourou,pestle (for pounding in a mortar),m ɔ t ii - ⁿ
JamsayDouentza,pestle (for pounding in a mortar),m ɔ t ii - ⁿ
JamsayMondoro,pestle (for pounding in a mortar),m a t ii - ⁿ
Mombo,pestle (for pounding in a mortar),d ɔ y
BonduSoNajamba,pestle (for pounding in a mortar),t u m a - n d oo
BonduSoNajamba,pestle (for pounding in a mortar),t u m - m ɔɔ
Nanga,pestle (for pounding in a mortar),t a rⁿ i - y ɛ rⁿ i
Penange,pestle (for pounding in a mortar),d ɔɔ w ee
PergeTegu,pestle (for pounding in a mortar),m o t ii - ⁿ
TebulUre,pestle (for pounding in a mortar),t i n i - y ɛ
Tiranige,pestle (for pounding in a mortar),t u - ŋ g u - b ee
TogoKan,pestle (for pounding in a mortar),d ɔ y - ⁿ
TommoSoTongoTongo,pestle (for pounding in a mortar),k u y
TomoKanSegue,pestle (for pounding in a mortar),d u m ɛ - ⁿ
ToroTegu,pestle (for pounding in a mortar),b ɔ n ɔ i - rⁿ ii
YandaDom,pestle (for pounding in a mortar),k u n - y e
YornoSo,pestle (for pounding in a mortar),k u y ii
Mombo,"press (fruit pits, especially of karité) with grinding stones",t u m b - ɛ
Nanga,"press (fruit pits, especially of karité) with grinding stones",ɔ r ɔ
PergeTegu,"press (fruit pits, especially of karité) with grinding stones",g ɛ s - ɛ
TommoSoTongoTongo,"press (fruit pits, especially of karité) with grinding stones",s a l - a
TommoSoTongoTongo,"press (fruit pits, especially of karité) with grinding stones",g ɛ d - ɛ
YornoSo,"press (fruit pits, especially of karité) with grinding stones",g ɛ j - ɛ
BankanTey,"pound (grain, in mortar, into flour)",t o r - o - m ii n - i - i
BenTey,"pound (grain, in mortar, into flour)",t o r - o
DonnoSo,"pound (grain, in mortar, into flour)",d o ŋ g - aa m - ɛ n d - i
JamsayDouentza,"pound (grain, in mortar, into flour)",s a g - u - t o r - o
Mombo,"pound (grain, in mortar, into flour)",t e l - e
BonduSoNajamba,"pound (grain, in mortar, into flour)",s ee t - u - ŋ a ŋ g - o d - w ɛ
Nanga,"pound (grain, in mortar, into flour)",t o r - o - m i yⁿ ɛ n d - i
Nanga,"pound (grain, in mortar, into flour)",t o r - o
PergeTegu,"pound (grain, in mortar, into flour)",b u d - u - w ɔ
TebulUre,"pound (grain, in mortar, into flour)",t o - o
TogoKan,"pound (grain, in mortar, into flour)",t e r - e
TommoSoTongoTongo,"pound (grain, in mortar, into flour)",d ɔɔ
TomoKanSegue,"pound (grain, in mortar, into flour)",c w - e - l e
ToroTegu,"pound (grain, in mortar, into flour)",d u w - ɔ
YandaDom,"pound (grain, in mortar, into flour)",t o l - o
YornoSo,"pound (grain, in mortar, into flour)",b u d - ɔ - m ɔ
BankanTey,"dough made by pounding millet grain in mortar with water, for cream of millet",p i rⁿ a - k ɛ - n d ɛ
BenTey,"dough made by pounding millet grain in mortar with water, for cream of millet",p i rⁿ a - c ɛ l ɛ
DogulDomKundialang,"dough made by pounding millet grain in mortar with water, for cream of millet",b u - n d u
DonnoSo,"dough made by pounding millet grain in mortar with water, for cream of millet",p u n ɔ - j a - ŋ g u
JamsayDouentza,"dough made by pounding millet grain in mortar with water, for cream of millet",p i rⁿ e - c ɛ n ɛ
Mombo,"dough made by pounding millet grain in mortar with water, for cream of millet",k aa - ŋ g a
BonduSoNajamba,"dough made by pounding millet grain in mortar with water, for cream of millet",s o l - ŋ g o
Nanga,"dough made by pounding millet grain in mortar with water, for cream of millet",s i r i - k ɛ - n d ɛ
PergeTegu,"dough made by pounding millet grain in mortar with water, for cream of millet",p i rⁿ e - k ɛ l ɛ
TebulUre,"dough made by pounding millet grain in mortar with water, for cream of millet",s o l - k ɛ - n d ɛ
TogoKan,"dough made by pounding millet grain in mortar with water, for cream of millet",p u rⁿ u - l o - g u
TommoSoTongoTongo,"dough made by pounding millet grain in mortar with water, for cream of millet",s o l u - j a - ŋ g u
ToroTegu,"dough made by pounding millet grain in mortar with water, for cream of millet",ɲ ɛ c - c ɛ
YandaDom,"dough made by pounding millet grain in mortar with water, for cream of millet",s o l - c i - n d a
YornoSo,"dough made by pounding millet grain in mortar with water, for cream of millet",p ɔ rⁿ ɔ - l o - g u
YornoSo,"dough made by pounding millet grain in mortar with water, for cream of millet",p ɔ rⁿ ɔ - j a ŋ u
BankanTey,ripe (grain),i r ɛ - y
BenTey,ripe (grain),i r ɛ - y
Bunoge,ripe (grain),b i l - ɛ
DogulDomKundialang,ripe (grain),i l ɔ - ɔ
DonnoSo,ripe (grain),i l - ɛ
JamsayDouentza,ripe (grain),i r - ɛ
Mombo,ripe (grain),w u l - ɛ
BonduSoNajamba,ripe (grain),i l - a
Nanga,ripe (grain),i r - ɛ
Penange,ripe (grain),d ɛ m - ɛ
PergeTegu,ripe (grain),i r - ɛ
TebulUre,ripe (grain),i l - ɛ
Tiranige,ripe (grain),i l - ɔ
TogoKan,ripe (grain),i r - ɛ
TommoSoTongoTongo,ripe (grain),i l - ɛ
TomoKanSegue,ripe (grain),ʔ i l - ɛ
ToroTegu,ripe (grain),i r - u
YandaDom,ripe (grain),ʔ ə l - ɛ
YornoSo,ripe (grain),i l - ɛ
BankanTey,ripe (fruit),i r ɛ - y
BenTey,ripe (fruit),i r ɛ - y
Bunoge,ripe (fruit),b i l - ɛ
DogulDomKundialang,ripe (fruit),i l ɔ - ɔ
DonnoSo,ripe (fruit),i l - ɛ
JamsayDouentza,ripe (fruit),i r - ɛ
Mombo,ripe (fruit),w u l - ɛ
BonduSoNajamba,ripe (fruit),i l - a
Nanga,ripe (fruit),b o r - o
Penange,ripe (fruit),u l g - ɛ
PergeTegu,ripe (fruit),i r - ɛ
TebulUre,ripe (fruit),b a rⁿ a
Tiranige,ripe (fruit),i l - ɔ
TogoKan,ripe (fruit),i r - ɛ
TommoSoTongoTongo,ripe (fruit),i l - ɛ
TomoKanSegue,ripe (fruit),ʔ i l - ɛ
ToroTegu,ripe (fruit),i r - u
YandaDom,ripe (fruit),ʔ ə l - ɛ
YornoSo,ripe (fruit),i l - ɛ
BankanTey,"cooked, done (meat)",i r ɛ - y
BenTey,"cooked, done (meat)",i r ɛ - y
Bunoge,"cooked, done (meat)",b i l - ɛ
JamsayDouentza,"cooked, done (meat)",i r - ɛ
Mombo,"cooked, done (meat)",w u l - ɛ
BonduSoNajamba,"cooked, done (meat)",d aa n - a
Nanga,"cooked, done (meat)",i r - ɛ
Penange,"cooked, done (meat)",b ɔ r - ɛ
PergeTegu,"cooked, done (meat)",i r - ɛ
Tiranige,"cooked, done (meat)",i l a n - i
TogoKan,"cooked, done (meat)",i r - ɛ
TommoSoTongoTongo,"cooked, done (meat)",j aa n d - u
TomoKanSegue,"cooked, done (meat)",ʔ i l - ɛ
ToroTegu,"cooked, done (meat)",i r u d a ŋ -
YornoSo,"cooked, done (meat)",i l - ɛ
BankanTey,"(meal) be cooked, be done",i r - ɛ
BenTey,"(meal) be cooked, be done",i r - ɛ
Bunoge,"(meal) be cooked, be done",b i l - ɛ
DogulDomKundialang,"(meal) be cooked, be done",i l - ɛ
DonnoSo,"(meal) be cooked, be done",i l - ɛ
JamsayDouentza,"(meal) be cooked, be done",i r - ɛ
Mombo,"(meal) be cooked, be done",w u l - ɛ
BonduSoNajamba,"(meal) be cooked, be done",i l - ɛ
Nanga,"(meal) be cooked, be done",i r - ɛ
Penange,"(meal) be cooked, be done",b ɔ r - ɛ
PergeTegu,"(meal) be cooked, be done",i r - ɛ
TebulUre,"(meal) be cooked, be done",i l - ɛ
Tiranige,"(meal) be cooked, be done",i l - ɔ
TogoKan,"(meal) be cooked, be done",i r - ɛ
TommoSoTongoTongo,"(meal) be cooked, be done",i l - ɛ
ToroTegu,"(meal) be cooked, be done",i r u d a ŋ -
YandaDom,"(meal) be cooked, be done",ʔ ə l - ɛ
YornoSo,"(meal) be cooked, be done",i l - ɛ
BankanTey,unripe (grain),k e s u m
BenTey,unripe (grain),c e s - u
BenTey,unripe (grain),k e s - u
DogulDomBendiely,unripe (grain),b e n d - o
DogulDomKundialang,unripe (grain),k o l o - o
DonnoSo,unripe (grain),k oo l - o
JamsayGourou,unripe (grain),k o r - o
JamsayDouentza,unripe (grain),k o r - o
BonduSoNajamba,unripe (grain),p ɔ r ɔ - ɔ
Nanga,unripe (grain),k ee s - i
PergeTegu,unripe (grain),k o r - o
TebulUre,unripe (grain),k o - o
Tiranige,unripe (grain),k o l - o
Tiranige,unripe (grain),k u n a n - i
TogoKan,unripe (grain),k o r - o
TommoSoTongoTongo,unripe (grain),p ɛɛ ⁿ l - i
ToroTegu,unripe (grain),ɛ t - u
YandaDom,unripe (grain),k o l - o
YornoSo,unripe (grain),k o l - o
BankanTey,unripe (fruit),k e s u m
BenTey,unripe (fruit),c e s - u
BenTey,unripe (fruit),k e s - u
Bunoge,unripe (fruit),k a j - i
DogulDomBendiely,unripe (fruit),b e n d - e
DogulDomKundialang,unripe (fruit),k o l o - o
DonnoSo,unripe (fruit),k oo l - o
JamsayGourou,unripe (fruit),k o r - o
JamsayDouentza,unripe (fruit),k o r - o
BonduSoNajamba,unripe (fruit),k o l o - o
Nanga,unripe (fruit),k ee s - i
Penange,unripe (fruit),k o l - o
PergeTegu,unripe (fruit),k o r - o
TebulUre,unripe (fruit),k o - o
Tiranige,unripe (fruit),k o l - o
Tiranige,unripe (fruit),k u n a n - i
TogoKan,unripe (fruit),k o r - o
TommoSoTongoTongo,unripe (fruit),k o l - o
TomoKanSegue,unripe (fruit),k o l - o
ToroTegu,unripe (fruit),ɛ t - u
YandaDom,unripe (fruit),k o l - o
YornoSo,unripe (fruit),k o l - o
BankanTey,"raw, uncooked (meat)",k e s u m
BenTey,"raw, uncooked (meat)",c e s - u
BenTey,"raw, uncooked (meat)",k e s - u
Bunoge,"raw, uncooked (meat)",k a j - i
DogulDomKundialang,"raw, uncooked (meat)",k o l o - o
DonnoSo,"raw, uncooked (meat)",k oo l - o
JamsayDouentza,"raw, uncooked (meat)",k o r - o
Mombo,"raw, uncooked (meat)",k o l - o
BonduSoNajamba,"raw, uncooked (meat)",k o l o - o
Nanga,"raw, uncooked (meat)",k ee s - i
Penange,"raw, uncooked (meat)",k o l - o
PergeTegu,"raw, uncooked (meat)",k o r - o
TebulUre,"raw, uncooked (meat)",k o - o
Tiranige,"raw, uncooked (meat)",k o l - o
TogoKan,"raw, uncooked (meat)",k o r - o
TommoSoTongoTongo,"raw, uncooked (meat)",k o l - o
TomoKanSegue,"raw, uncooked (meat)",k o l - o
ToroTegu,"raw, uncooked (meat)",ɛ t - u
ToroTegu,"raw, uncooked (meat)",ɔ r - u
YandaDom,"raw, uncooked (meat)",k o l - o
YornoSo,"raw, uncooked (meat)",k o l - o
BenTey,"covered oven (for roasting meat, chicken, etc.)",u - g ii
DogulDomBendiely,"covered oven (for roasting meat, chicken, etc.)",t ɛ - n d ɛ - r ɛ
JamsayDouentza,"covered oven (for roasting meat, chicken, etc.)",u - g u
JamsayDouentza,"covered oven (for roasting meat, chicken, etc.)",f u f u - r
Mombo,"covered oven (for roasting meat, chicken, etc.)",s i b - y e
BonduSoNajamba,"covered oven (for roasting meat, chicken, etc.)",f u f u - r
Nanga,"covered oven (for roasting meat, chicken, etc.)",p u p u - r i
PergeTegu,"covered oven (for roasting meat, chicken, etc.)",p u p u - r u
TogoKan,"covered oven (for roasting meat, chicken, etc.)",f u f u - r
TommoSoTongoTongo,"covered oven (for roasting meat, chicken, etc.)",p uu r u
TommoSoTongoTongo,"covered oven (for roasting meat, chicken, etc.)",n a m a u - g u
YornoSo,"covered oven (for roasting meat, chicken, etc.)",n a wⁿ a - p u ŋ u
BankanTey,cook (a meal),b i r - ɛ
BenTey,cook (a meal),b i r - ɛ
Bunoge,cook (a meal),b a l - e
DogulDomKundialang,cook (a meal),s i r - ɛ
DonnoSo,cook (a meal),ɲ aa s - ii - r ɛ
JamsayGourou,cook (a meal),b i r - ɛ
JamsayDouentza,cook (a meal),s i r - ɛ
Mombo,cook (a meal),w u l - a - m i
BonduSoNajamba,cook (a meal),m a n - e
Nanga,cook (a meal),d a ŋ - i
Penange,cook (a meal),d ɔ ŋ g - ɛ
PergeTegu,cook (a meal),s i r - ɛ
TebulUre,cook (a meal),s i r - i
TogoKan,cook (a meal),s ii r - ɛ
TommoSoTongoTongo,cook (a meal),s i r - ɛ
TomoKanSegue,cook (a meal),s ii r - i
ToroTegu,cook (a meal),b i r - a
YandaDom,cook (a meal),m a - n u
YornoSo,cook (a meal),s i r - ɛ
BankanTey,bake (bread) in an oven,u g - o
BenTey,bake (bread) in an oven,u g - o
DonnoSo,bake (bread) in an oven,u g o r - o
JamsayDouentza,bake (bread) in an oven,u g - o
Mombo,bake (bread) in an oven,b u b - u - r u k - a n d - y e - e
BonduSoNajamba,bake (bread) in an oven,u g - e
Nanga,bake (bread) in an oven,u g - o
PergeTegu,bake (bread) in an oven,u g - o
TebulUre,bake (bread) in an oven,y ɔ r - u
Tiranige,bake (bread) in an oven,u g - o
TogoKan,bake (bread) in an oven,u g o r - o
TommoSoTongoTongo,bake (bread) in an oven,s i r - ɛ
ToroTegu,bake (bread) in an oven,k a rⁿ - a
YornoSo,bake (bread) in an oven,s i r - ɛ
BankanTey,hot chili pepper,c ɛ p ɛ - l
BenTey,hot chili pepper,k ɛ p ɛ - l
Bunoge,hot chili pepper,d a - n d i
DogulDomBendiely,hot chili pepper,k ɛ b ɛɛ - r
DogulDomKundialang,hot chili pepper,k ɛɛ b ɛ - r
DonnoSo,hot chili pepper,k ɛɛ b ɛ - r u
JamsayGourou,hot chili pepper,k ɛ p ɛ - l
JamsayDouentza,hot chili pepper,c ɛ p ɛ - l
Mombo,hot chili pepper,k ee b e - r e
BonduSoNajamba,hot chili pepper,p ɛ r ɛ - n d ɛ - ŋ g o
Nanga,hot chili pepper,t ɛ b ɛ - r i
Penange,hot chili pepper,d a - n d i
PergeTegu,hot chili pepper,k ɛ p ɛ - l
TebulUre,hot chili pepper,s a p ɛ - r ɛ - n d ɛ
Tiranige,hot chili pepper,p ɛ d ɛ
TogoKan,hot chili pepper,k ɛ p ɛ - l u
TommoSoTongoTongo,hot chili pepper,p ɛ r ɛ - n d ɛ
TomoKanSegue,hot chili pepper,c ɛ p ɛ - r i
ToroTegu,hot chili pepper,c ɛ c ɛ - r u
YandaDom,hot chili pepper,s a p - t ɛ r ɛ
YornoSo,hot chili pepper,t ɛ m - t ɛɛ r ɛ
YornoSo,hot chili pepper,t i t ɛɛ - r ɛ
Ampari,salt,m ɛ n - j ɛ
BankanTey,salt,n ɛ - m
BenTey,salt,n ɛ - m
Bunoge,salt,k o m u - n u
DogulDomBendiely,salt,n ee - m
DogulDomKundialang,salt,n e - m
DonnoSo,salt,n e ŋ
JamsayGourou,salt,n ɛ - m
JamsayDouentza,salt,n ɛ - m
Mombo,salt,n e w - ⁿ
BonduSoNajamba,salt,n ɛ m - g o
Nanga,salt,n ɛɛ - m i
Penange,salt,n ɛ - m
PergeTegu,salt,n ɛ - m
TebulUre,salt,n e - m e
Tiranige,salt,n ɛ w - ⁿ
TogoKan,salt,m ɛɛ
TommoSoTongoTongo,salt,n ɛ - m
TomoKanSegue,salt,m i y ɛ - ⁿ
ToroTegu,salt,n ɛ ŋ
YandaDom,salt,n ɛ - m
YornoSo,salt,n ɛ - m
BankanTey,sugar,s u k - k a r
BankanTey,sugar,s u k a - r a
BenTey,sugar,s u k o - r o
BenTey,sugar,s i k ɔ - r ɔ
BenTey,sugar,ɛ r u - m
Bunoge,sugar,s i k ɔ - r ɔ
DogulDomBendiely,sugar,s u k o - r o
DogulDomKundialang,sugar,s i k ɔɔ - r
DonnoSo,sugar,s u s u - g ɔ r ɔ
