DOCULECT	GLOSS	IPA
ToroTegu	thirst	nɛ̀nɛ̀+rⁿú
YandaDom	thirst	ì+ŋgì+nìì
YornoSo	thirst	dììníì
BankanTey	(any) alcoholic beverage	kɔ̀zɔ́
BenTey	(any) alcoholic beverage	kɔ̀n+jɔ́
DogulDomBendiely	(any) alcoholic beverage	kɔ́+ɲjɔ́
JamsayDouentza	(any) alcoholic beverage	kɔ̀ɲɔ́
Mombo	(any) alcoholic beverage	kɔ́+nd+yɔ̀
BonduSoNajamba	(any) alcoholic beverage	kɔ̀n+jɛ́+ŋgé
Nanga	(any) alcoholic beverage	kɔ̀n+jɔ́
PergeTegu	(any) alcoholic beverage	kɔ̀n+jɔ́
TogoKan	(any) alcoholic beverage	kɛ̀ɲɛ́
TommoSoTongoTongo	(any) alcoholic beverage	kɔ̀n+jɔ́
ToroTegu	(any) alcoholic beverage	kɔ̀ⁿsɔ́
YandaDom	(any) alcoholic beverage	kɔ̀n+zɔ̀
YornoSo	(any) alcoholic beverage	kɔ̀ɲɔ́
Ampari	water	míí
BankanTey	water	níì
BenTey	water	níì
Bunoge	water	gɔ́
DogulDomBendiely	water	ʔɲ́ì
DogulDomBendiely	water	ʔɲ́ù
DogulDomKundialang	water	ńɲù
DonnoSo	water	díì
JamsayGourou	water	níí
JamsayDouentza	water	níí
JamsayMondoro	water	níí
Mombo	water	míì
BonduSoNajamba	water	í+ŋgé
BonduSoNajamba	water	ínjé
Nanga	water	níì
Penange	water	mìì
PergeTegu	water	níí
TebulUre	water	ínjé
Tiranige	water	míí
TogoKan	water	díí
TommoSoTongoTongo	water	díí
TomoKanSegue	water	jíí
ToroTegu	water	ní
YandaDom	water	ínjú
YornoSo	water	dìí
BankanTey	milk	ɛ́mmɛ̀+y+ⁿ
BenTey	milk	ɛ́wⁿɛ̀y+ⁿ
Bunoge	milk	ʔɛ̀mɛ̀+ŋgè
DogulDomBendiely	milk	éè+m
DogulDomBendiely	milk	íì+m
DogulDomKundialang	milk	ê+m
DonnoSo	milk	írù
JamsayGourou	milk	ɛ̂+m
JamsayDouentza	milk	ɛ̂+m
JamsayMondoro	milk	ɛ̂+m
Mombo	milk	ɛ́+mɛ́
BonduSoNajamba	milk	ɛ́mɛ̀ɛ̀
Nanga	milk	ɛ́+mɛ̂
Penange	milk	ɛ́mɛ́ɛ́+ŋgé
PergeTegu	milk	ɛ̂+m
TebulUre	milk	ɛ́mnɛ́
Tiranige	milk	ɛ̀mɛ̀+ŋgè
TogoKan	milk	írí
TommoSoTongoTongo	milk	é+m
TomoKanSegue	milk	nààʔìì+ⁿ
ToroTegu	milk	ɛ̂+m
YandaDom	milk	ɛ́+mɛ́
YornoSo	milk	ɛ̂+m
BankanTey	milk (verb), draw milk from (cow, goat)	ɛ́mɛ́
BenTey	milk (verb), draw milk from (cow, goat)	ɛ́wⁿ+ɛ́
Bunoge	milk (verb), draw milk from (cow, goat)	ʔɛ́m+ɛ̀
DogulDomKundialang	milk (verb), draw milk from (cow, goat)	ém+è
DonnoSo	milk (verb), draw milk from (cow, goat)	ém+è
JamsayGourou	milk (verb), draw milk from (cow, goat)	pórⁿ+ó
JamsayDouentza	milk (verb), draw milk from (cow, goat)	ɛ́wⁿ+ɛ́
JamsayMondoro	milk (verb), draw milk from (cow, goat)	ɛ́wⁿ+ɛ́
Mombo	milk (verb), draw milk from (cow, goat)	nààp+é+jé
BonduSoNajamba	milk (verb), draw milk from (cow, goat)	ɛ́mɛ́
Nanga	milk (verb), draw milk from (cow, goat)	ɛ́mɛ́
Penange	milk (verb), draw milk from (cow, goat)	pɛ́n+jɛ́
PergeTegu	milk (verb), draw milk from (cow, goat)	ɛ́wⁿ+ɛ́
TebulUre	milk (verb), draw milk from (cow, goat)	ɛ́mɛ́
TebulUre	milk (verb), draw milk from (cow, goat)	ɛ́mɛ́
Tiranige	milk (verb), draw milk from (cow, goat)	ɛ́mɔ́
TogoKan	milk (verb), draw milk from (cow, goat)	pírⁿ+í
TommoSoTongoTongo	milk (verb), draw milk from (cow, goat)	émém+é
TomoKanSegue	milk (verb), draw milk from (cow, goat)	ìrìp+í+ní
ToroTegu	milk (verb), draw milk from (cow, goat)	ɛ́wⁿ+á
YandaDom	milk (verb), draw milk from (cow, goat)	ém+ɛ́
YornoSo	milk (verb), draw milk from (cow, goat)	ɛ́wⁿ+ɛ́
BankanTey	honey	yěy
BenTey	honey	yěy
Bunoge	honey	ʔí+gè
DogulDomBendiely	honey	úwùŋ
DogulDomKundialang	honey	u�u�ŋ
DonnoSo	honey	ì+gɛ́
JamsayGourou	honey	yùŋú
JamsayDouentza	honey	yùŋ+níí
JamsayDouentza	honey	yǔŋ
Mombo	honey	í+gè
BonduSoNajamba	honey	njìí
Nanga	honey	òò+ndó
Nanga	honey	òò+ndò+níì
Penange	honey	ì+gè
PergeTegu	honey	kàwⁿà+yò+ŋgú
PergeTegu	honey	kàwⁿà+yǒŋ
TebulUre	honey	ìdé
Tiranige	honey	íí+gé
TogoKan	honey	tɛ̌ɛ̌
TommoSoTongoTongo	honey	ììyé
TomoKanSegue	honey	càà
ToroTegu	honey	ìwó
YandaDom	honey	ìzèŋ
YornoSo	honey	yɛ̌y+ⁿ
YornoSo	honey	ɲɛ̌y+ⁿ
BankanTey	beeswax	yèy+kákâ+w
BenTey	beeswax	dàá
DonnoSo	beeswax	kábù
JamsayDouentza	beeswax	yùŋ+dàá
JamsayDouentza	beeswax	dàá
Mombo	beeswax	ɔ̀mɔ̀nɔ̀+sé
BonduSoNajamba	beeswax	njììɲáà+ŋgò
Nanga	beeswax	tɛ᷈ɛ᷈+ⁿ
PergeTegu	beeswax	tɛ̌ɛ̌
PergeTegu	beeswax	kàwⁿà+yò+ŋgù+tɛ̌ɛ̌
Tiranige	beeswax	íígétì+yɔ́
TommoSoTongoTongo	beeswax	gènù+ge
ToroTegu	beeswax	cɛ̀tá
DogulDomBendiely	beehive (in trees or rocks)	kóbú+ŋ
JamsayDouentza	beehive (in trees or rocks)	yù+ŋkǒ+w
Mombo	beehive (in trees or rocks)	kóbù
TogoKan	beehive (in trees or rocks)	kɔ̀gɔ̀+júŋú+pó+mò
TommoSoTongoTongo	beehive (in trees or rocks)	kóbú
ToroTegu	beehive (in trees or rocks)	kààyǔ+ŋìlò
Ampari	eat (meal)	y+ɛ̀
BankanTey	eat (meal)	ɲ+ɛ́
BenTey	eat (meal)	ɲ+ɛ́
Bunoge	eat (meal)	jɛ̂+ɛ̂
DogulDomBendiely	eat (meal)	ɲɛ̀ɛ́
DogulDomKundialang	eat (meal)	ɲɛ̌+ɛ̌
DonnoSo	eat (meal)	ɲɛ́ɛ̀
JamsayGourou	eat (meal)	ɲɛ́+ɛ́
JamsayDouentza	eat (meal)	ɲɛ́+ɛ́
Mombo	eat (meal)	ɲɛ́+ɛ́
BonduSoNajamba	eat (meal)	kw+ɛ́
Nanga	eat (meal)	kɔ́+ɔ́
Penange	eat (meal)	ɲɛ́+ɛ́
PergeTegu	eat (meal)	ɲɛ́+ɛ́
TebulUre	eat (meal)	ɲ+ɛ́
Tiranige	eat (meal)	ɲɛ̀+ɛ̀
TogoKan	eat (meal)	ɲí+í
TommoSoTongoTongo	eat (meal)	ńy+ɛ́
TomoKanSegue	eat (meal)	ɲɛ́+ɛ́
ToroTegu	eat (meal)	l+ɛ́
YandaDom	eat (meal)	ʔə́ɲ+ɛ́
YornoSo	eat (meal)	ká+á
BankanTey	chew (e.g. a tough piece of meat)	tóór+ó
BenTey	chew (e.g. a tough piece of meat)	tóg+ó+ró
Bunoge	chew (e.g. a tough piece of meat)	ság+á+mì
DogulDomKundialang	chew (e.g. a tough piece of meat)	tɛ́m+ɛ̀
DonnoSo	chew (e.g. a tough piece of meat)	tɛ́m+ɛ̀
JamsayDouentza	chew (e.g. a tough piece of meat)	tóg+ó+ró
Mombo	chew (e.g. a tough piece of meat)	dòn+ì+ség+ámì
BonduSoNajamba	chew (e.g. a tough piece of meat)	tóg+í+l
Nanga	chew (e.g. a tough piece of meat)	tóg+ó+ró
Penange	chew (e.g. a tough piece of meat)	ság+á+mì
PergeTegu	chew (e.g. a tough piece of meat)	tóg+ó+ró
TebulUre	chew (e.g. a tough piece of meat)	gòg+ó
Tiranige	chew (e.g. a tough piece of meat)	tɛ́m+ɔ́
TogoKan	chew (e.g. a tough piece of meat)	tɛ́wⁿ+ɛ́
TommoSoTongoTongo	chew (e.g. a tough piece of meat)	tóg+ú+ló
TomoKanSegue	chew (e.g. a tough piece of meat)	sàʔ+à+mí
ToroTegu	chew (e.g. a tough piece of meat)	tóg+ú+ró
YandaDom	chew (e.g. a tough piece of meat)	tóg+ó+ló
YornoSo	chew (e.g. a tough piece of meat)	tóg+ó+lóm+ɔ́
BankanTey	hunger (noun)	kɔ̂ɔ̂
BenTey	hunger (noun)	kɔ̂ɔ̂
Bunoge	hunger (noun)	kò+gà
DogulDomBendiely	hunger (noun)	gìyá
DogulDomKundialang	hunger (noun)	gìyàá
DonnoSo	hunger (noun)	gɛ̌ɛ̌
JamsayGourou	hunger (noun)	gɛ̌ɛ̌
JamsayDouentza	hunger (noun)	jɛ̌ɛ̌
JamsayMondoro	hunger (noun)	jɛ̌ɛ̌
Mombo	hunger (noun)	kú+gɔ́
BonduSoNajamba	hunger (noun)	gàà+gó
Nanga	hunger (noun)	gìyá
Penange	hunger (noun)	kù+gà
PergeTegu	hunger (noun)	gɛ̌ɛ̌
TebulUre	hunger (noun)	jàá
Tiranige	hunger (noun)	kɔ̀rɛ̀
TogoKan	hunger (noun)	gɛ̌ɛ̌
TommoSoTongoTongo	hunger (noun)	gíyɛ́
TomoKanSegue	hunger (noun)	jàà
ToroTegu	hunger (noun)	àrkí+rì
YandaDom	hunger (noun)	jàà
YornoSo	hunger (noun)	gɛ̌ɛ̌
BankanTey	famine, widespread and serious hunger	kɔ̂ɔ̂
BenTey	famine, widespread and serious hunger	kɔ̂ɔ̂
JamsayDouentza	famine, widespread and serious hunger	jɛ̌ɛ̌
Mombo	famine, widespread and serious hunger	kú+gɔ́
BonduSoNajamba	famine, widespread and serious hunger	gàà+gó
Nanga	famine, widespread and serious hunger	gìyá
PergeTegu	famine, widespread and serious hunger	gɛ̌ɛ̌
TogoKan	famine, widespread and serious hunger	gɛ̌ɛ̌
TommoSoTongoTongo	famine, widespread and serious hunger	bààtɛ̀+bú
TommoSoTongoTongo	famine, widespread and serious hunger	bààyà+mú
TommoSoTongoTongo	famine, widespread and serious hunger	gíyɛ́à+nàgù+dù
ToroTegu	famine, widespread and serious hunger	jɛ̀wá
YandaDom	famine, widespread and serious hunger	jàà
YornoSo	famine, widespread and serious hunger	gɛ̌ɛ̌
BankanTey	lick	dɛ̌+ɛ̌
BenTey	lick	dɛ̀g+ɛ́
Bunoge	lick	dɛ́l+ɛ̀
DogulDomBendiely	lick	dɛ̀g+ɛ́
DogulDomKundialang	lick	dɛ̀g+ɛ́
DonnoSo	lick	dɛ̀g+ɛ́
JamsayGourou	lick	dɛ̀g+ɛ́
JamsayDouentza	lick	dɛ̀g+ɛ́
Mombo	lick	nɛ́l+ɛ́
BonduSoNajamba	lick	nɛ́g+ɛ́
Nanga	lick	dɛ̀g+ɛ́
Penange	lick	nɛ́l+ɛ́
PergeTegu	lick	dɛ̀g+ɛ́
TebulUre	lick	dɛ̀g+ɛ́
Tiranige	lick	nɛ́l+ɔ́
TogoKan	lick	dɛ̀g+ɛ́
TommoSoTongoTongo	lick	dɛ̀g+ɛ́
TomoKanSegue	lick	jɛ̀ʔ+ɛ̀
ToroTegu	lick	dɛ̀g+á
YandaDom	lick	dɛ̀g+ɛ́
YornoSo	lick	dɛ̀g+ɛ́
BankanTey	suck (e.g. candy)	ɔ́z+í
BenTey	suck (e.g. candy)	ɔ́nj+í
Bunoge	suck (e.g. candy)	bɔ́n+jɛ̀
DogulDomBendiely	suck (e.g. candy)	ɔ̀ɲj+ɛ́
DogulDomKundialang	suck (e.g. candy)	ɔ́nj+ɛ̀
DonnoSo	suck (e.g. candy)	ɔ́nj+ɛ̀
JamsayGourou	suck (e.g. candy)	ɔ́sɔ́
JamsayDouentza	suck (e.g. candy)	ɔ́ɲɔ́
JamsayMondoro	suck (e.g. candy)	ɔ́ɲɔ́
Mombo	suck (e.g. candy)	míl+ɛ́
BonduSoNajamba	suck (e.g. candy)	ónj+í
Nanga	suck (e.g. candy)	ɔ́nj+í
Penange	suck (e.g. candy)	ɲɛ́+ɛ́
PergeTegu	suck (e.g. candy)	ɔ́nj+ɔ́
TebulUre	suck (e.g. candy)	ónd+ó
Tiranige	suck (e.g. candy)	ónj+ó
TogoKan	suck (e.g. candy)	ɔ́ɲɔ́
TommoSoTongoTongo	suck (e.g. candy)	ɔ́nj+ɔ́
TomoKanSegue	suck (e.g. candy)	ʔɔ́n+jɛ́
ToroTegu	suck (e.g. candy)	ɔ́+ⁿsɔ́
YandaDom	suck (e.g. candy)	úmz+ó
YornoSo	suck (e.g. candy)	ɔ́ɲɔ́
BankanTey	swallow	mìrⁿ+é
BenTey	swallow	mìrⁿ+ɛ́
Bunoge	swallow	míl+ɛ̀
DogulDomBendiely	swallow	mìn+ɛ́
DogulDomKundialang	swallow	mìn+ɛ́
DonnoSo	swallow	mìn+ɛ́
JamsayGourou	swallow	mìrⁿ+ɛ́
JamsayDouentza	swallow	mìrⁿ+é
Mombo	swallow	míínd+ɛ̀
BonduSoNajamba	swallow	mìn+ɛ́
Nanga	swallow	mìrⁿ+é
Nanga	swallow	mìrⁿ+ɛ́
Penange	swallow	míl+ɛ́
PergeTegu	swallow	mìrⁿ+é
TebulUre	swallow	mìn+ɛ́
TebulUre	swallow	mìrⁿ+ɛ́
Tiranige	swallow	mín+ó
TogoKan	swallow	mírⁿ+í
TommoSoTongoTongo	swallow	mìn+ɛ́
TomoKanSegue	swallow	mìn+ɛ̀
ToroTegu	swallow	mìr+á
YandaDom	swallow	mìrⁿ+ɛ́
YornoSo	swallow	mɛ̀rⁿ+ɛ́
BankanTey	(act of) fasting	m̀b+ù+bùp+ǎỳ
BankanTey	(act of) fasting	kɔ́r+kà
BenTey	(act of) fasting	mòòp+à+gí+ì
DogulDomKundialang	(act of) fasting	kór+kà
DonnoSo	(act of) fasting	kɔ́r+gɔ̀
JamsayDouentza	(act of) fasting	kàà�p+à+gú�
Mombo	(act of) fasting	kɔ́r+kà
BonduSoNajamba	(act of) fasting	ìbìp+á+gíl+é
Nanga	(act of) fasting	nɔ̀ɔ̀p+à+gí
Penange	(act of) fasting	sús+úⁿtúl+é
Penange	(act of) fasting	sús+úⁿnìb+ò
PergeTegu	(act of) fasting	kààp+à+gú
TebulUre	(act of) fasting	m̀b+ù+pàg+ú
Tiranige	(act of) fasting	ɔ̀mɔ̀p+á+gá
TogoKan	(act of) fasting	kàⁿpàg+ú
TommoSoTongoTongo	(act of) fasting	àŋàp+à+gú
TommoSoTongoTongo	(act of) fasting	kɔ́r+kà
TomoKanSegue	(act of) fasting	sús+úⁿ
ToroTegu	(act of) fasting	kàp+á+gú
YandaDom	(act of) fasting	m̀b+ò+pàg+ù
YornoSo	(act of) fasting	àŋàp+à+gú
BankanTey	meal (cooked)	ɲɛ̌y+ⁿ
BenTey	meal (cooked)	ɲɛ̌y+ⁿ
Bunoge	meal (cooked)	páná+ŋgè
DogulDomBendiely	meal (cooked)	ɲàáŋ
DogulDomKundialang	meal (cooked)	ɲàáŋ
DogulDomKundialang	meal (cooked)	pàná
DonnoSo	meal (cooked)	ɲàá
JamsayGourou	meal (cooked)	pàná
JamsayDouentza	meal (cooked)	ɲàá
Mombo	meal (cooked)	ɲáà
BonduSoNajamba	meal (cooked)	mànáà
Nanga	meal (cooked)	ɲàá
Penange	meal (cooked)	ɲàà
PergeTegu	meal (cooked)	jáá
TebulUre	meal (cooked)	zá
Tiranige	meal (cooked)	ɲàà+ŋgè
TommoSoTongoTongo	meal (cooked)	jáá
TomoKanSegue	meal (cooked)	ɲàà
TomoKanSegue	meal (cooked)	pànà
ToroTegu	meal (cooked)	lɛ́
YandaDom	meal (cooked)	zá
YornoSo	meal (cooked)	jáà
BankanTey	food, sustenance	ŋ̀gú+gúrè+y
BenTey	food, sustenance	mòòɲɛ̌+y+ⁿ
BenTey	food, sustenance	ɲɛ́ɛ́rⁿɛ́
BenTey	food, sustenance	mòòɲɛ́ɛ́+rⁿɛ́
Bunoge	food, sustenance	jí
DogulDomBendiely	food, sustenance	ɲɛ́ɛ́lɛ̀
DogulDomKundialang	food, sustenance	ɲɛ̀ɛ̀lɛ́
DonnoSo	food, sustenance	pàná
JamsayDouentza	food, sustenance	kààɲǐ+y+ⁿ
Mombo	food, sustenance	ɛ́ɲɔ́+gɔ̀
BonduSoNajamba	food, sustenance	kwɛ́+ŋgò
BonduSoNajamba	food, sustenance	ìbìk+wɛ́+ŋgò
Nanga	food, sustenance	nɔ̀ɔ̀ɲàá
Nanga	food, sustenance	pà+ndá
Penange	food, sustenance	ɲɔ̀ɔ̀n+jé
PergeTegu	food, sustenance	kààɲɛ̀ɛ̀+rⁿɛ́
TebulUre	food, sustenance	ɲɛ́+ŋgɛ́
Tiranige	food, sustenance	ɲɛ́lɛ́
Tiranige	food, sustenance	ŋgù+gùrɛ́
TogoKan	food, sustenance	ɲàá
TogoKan	food, sustenance	pàná
TommoSoTongoTongo	food, sustenance	dɛ̀nɛ́
TomoKanSegue	food, sustenance	ɲíín+jé
ToroTegu	food, sustenance	kàlɛ́
YornoSo	food, sustenance	pàná
YornoSo	food, sustenance	ɲɛ̀ɛ̀rⁿɛ́
BankanTey	breakfast	kɔ̀ɔ̀jɛ̀+gó+mbò
BenTey	breakfast	ɔ̀mɔ̀ɲɛ̌+y+ⁿ
Bunoge	breakfast	tàʔ+yìkòò+ʔyó
DogulDomBendiely	breakfast	dàrà+gá
DogulDomKundialang	breakfast	dàrà+gá
DonnoSo	breakfast	dàrà+gá
JamsayGourou	breakfast	yèy+sèèyⁿàá
JamsayDouentza	breakfast	kɔ́ɔ́jɔ̀
Mombo	breakfast	tájú+góójì
BonduSoNajamba	breakfast	ègàtá+bùbù
Nanga	breakfast	kɔ̀rⁿɔ̀+ŋɔ̀yⁿ+dàr+gá
Nanga	breakfast	dàr+gá
Penange	breakfast	tájí+kóójô+l
PergeTegu	breakfast	kóójò
TebulUre	breakfast	dàrà+ká
Tiranige	breakfast	dàrà+gá
Tiranige	breakfast	ɔ̀mɔ̀ká+ní
TogoKan	breakfast	ààgàɲàá
TommoSoTongoTongo	breakfast	àgàtà+bú
TommoSoTongoTongo	breakfast	dàrà+gá
TomoKanSegue	breakfast	ɲààlù+gù
TomoKanSegue	breakfast	ʔàʔà+ɲàà
ToroTegu	breakfast	kàtú
YandaDom	breakfast	tájù+gòl
YornoSo	breakfast	dàrà+gá
YornoSo	breakfast	kìnɛ̀+tɛ̀+gú
BankanTey	lunch	m̀bù+rɔ̀+mbú+rɔ̀
BenTey	lunch	kɛ̀lɛ̀+tɛ᷈y
Bunoge	lunch	bá+mpà+nà+ŋgè
DogulDomBendiely	lunch	ìsìgà+páná
DogulDomKundialang	lunch	ìsìgàà+pàná
DonnoSo	lunch	ààgàpà+ná
JamsayGourou	lunch	nìnú+wⁿòkɛ̀+ntɛ̀+gú
JamsayDouentza	lunch	cɛ̀+ntɛ̀+gú
Mombo	lunch	gílí
BonduSoNajamba	lunch	kè+ntě+ŋgò
BonduSoNajamba	lunch	kè+ndà+tě+ŋgò
Nanga	lunch	kɔ̀rⁿɔ̀+ŋɔ̀yⁿ+pà+ndá
Penange	lunch	dòyàà+lò
PergeTegu	lunch	kɛ̀lɛ̀+tɛ̀+gú
TebulUre	lunch	ùdùnò+mdó
TiranigeBoui	lunch	pání+ŋgé
TiranigeNingo	lunch	pání+gé
TogoKan	lunch	ìsìgɛ̀+pàná
TommoSoTongoTongo	lunch	té+gú
TommoSoTongoTongo	lunch	àgàpà+nnú
TomoKanSegue	lunch	ʔìʔì+jàpà+nà
ToroTegu	lunch	kòlú
YandaDom	lunch	wààpà+nù
YornoSo	lunch	nàm+lèkì+nè+gú
BankanTey	supper	nùm+zó
BenTey	supper	ɲàrⁿù+nùm+jó
BenTey	supper	ɲànù+mjó
BenTey	supper	nùm+jó
Bunoge	supper	dèná+mpà+nà+ŋgè
DogulDomBendiely	supper	dɛ̀+ndù+gàà+pá+ná
DogulDomKundialang	supper	dɛ̀+ndù+gàà+pà+ná
DonnoSo	supper	dììgɛ̀+pàná
JamsayGourou	supper	dààɣà+pàná
JamsayDouentza	supper	pàná
Mombo	supper	pálé+ŋgè
BonduSoNajamba	supper	ɲɛ̀nɛ́+ŋgò
Nanga	supper	dɛ̀ɛ̀+ndɛ̀+pà+ndá
Penange	supper	ɲàmà+n
PergeTegu	supper	dɛ̀ɛ̀gɛ̀+pàná
PergeTegu	supper	pàná
TebulUre	supper	dɛ̀+ndɛ̀+nò+m+dó
Tiranige	supper	yán+gé
Tiranige	supper	ɲáání+gé
TogoKan	supper	dàgà+pàná
TommoSoTongoTongo	supper	dìgɛ̀+pàn+nú
TomoKanSegue	supper	dàʔà+pànà
ToroTegu	supper	nèèsé
YandaDom	supper	dè+ndà+pà+nù
YornoSo	supper	dìgɛ̀+pàná
BankanTey	bread	búbú+rù
BenTey	bread	búbú+rù
Bunoge	bread	búbú+rù
DogulDomKundialang	bread	bûr
DonnoSo	bread	búrù
JamsayDouentza	bread	bu�u�rù
Mombo	bread	búrú
BonduSoNajamba	bread	búbú+rù
Nanga	bread	búrî
Penange	bread	búbú+rù
PergeTegu	bread	bu�u�rù
TebulUre	bread	búrú
Tiranige	bread	búrú
TogoKan	bread	búrú
TommoSoTongoTongo	bread	búúrù
ToroTegu	bread	dùpéè
ToroTegu	bread	dìpéè
ToroTegu	bread	bu�u�rù
YandaDom	bread	bùrú
YornoSo	bread	búrù
BankanTey	flour, powder	pìrⁿà+nàmû+mû
BenTey	flour, powder	pìnǎ+m
Bunoge	flour, powder	pùnà+ŋgè
DogulDomBendiely	flour, powder	púnó
DogulDomKundialang	flour, powder	púnò
DonnoSo	flour, powder	pùn+nǎŋ
JamsayGourou	flour, powder	pìnǎ+m
JamsayDouentza	flour, powder	pìnǎ+m
JamsayDouentza	flour, powder	pìrⁿé
JamsayMondoro	flour, powder	pìrⁿè+nǎ+m
Mombo	flour, powder	púná+ŋgé
BonduSoNajamba	flour, powder	púnɛ̀
Nanga	flour, powder	pírⁿâ
Penange	flour, powder	púná
Penange	flour, powder	púnáá+ŋgé
PergeTegu	flour, powder	pɛ̀rⁿɛ́
PergeTegu	flour, powder	pìrⁿɛ́
PergeTegu	flour, powder	pìnǎ+m
TebulUre	flour, powder	púrⁿó
Tiranige	flour, powder	pùnà+ŋgè
TogoKan	flour, powder	pùnǎ+y+ⁿ
TommoSoTongoTongo	flour, powder	fárá+ní
TomoKanSegue	flour, powder	hʷúná
ToroTegu	flour, powder	pìrⁿá
YandaDom	flour, powder	púrⁿá
YornoSo	flour, powder	pùnǎ+m
Ampari	meat	nà+má
BankanTey	meat	nà+máà
BenTey	meat	nàwⁿáà
Bunoge	meat	ná+mà
DogulDomBendiely	meat	nà+máá
DogulDomKundialang	meat	nà+máá
DonnoSo	meat	nà+má
JamsayGourou	meat	nɔ̀wⁿɔ́
JamsayDouentza	meat	nɔ̀wⁿɔ́
JamsayMondoro	meat	nɔ̀wⁿɔ́
Mombo	meat	ná+mà
BonduSoNajamba	meat	nà+máà
Nanga	meat	nà+mâ
Penange	meat	nà+mà
PergeTegu	meat	nàwⁿá
TebulUre	meat	nà+má
Tiranige	meat	ná+má
TogoKan	meat	nɔ̀wⁿɔ́
TommoSoTongoTongo	meat	nà+má
TomoKanSegue	meat	nà+mà
ToroTegu	meat	nàwⁿá
YandaDom	meat	nà+mà
YornoSo	meat	nàwⁿá
BankanTey	poison (e.g. insecticide)	pɔ́sɔ̀+ⁿ
BenTey	poison (e.g. insecticide)	pɔ̀sɔ̂+m
DogulDomBendiely	poison (e.g. insecticide)	dú+gó
DogulDomKundialang	poison (e.g. insecticide)	pɔ́sɔ̀+ŋ
JamsayDouentza	poison (e.g. insecticide)	pɔ́sɔ̂+ŋ
Mombo	poison (e.g. insecticide)	pòsóò+ⁿ
BonduSoNajamba	poison (e.g. insecticide)	pɔ̀sɔ̂+m
Nanga	poison (e.g. insecticide)	pɔ̀sɔ̂ɔ̂+ⁿ
PergeTegu	poison (e.g. insecticide)	pɔ̀sɔ̂+m
TogoKan	poison (e.g. insecticide)	pɔ̀r+sɔ́+ⁿ
TommoSoTongoTongo	poison (e.g. insecticide)	dú+gó
ToroTegu	poison (e.g. insecticide)	pɔ́sɔ̂+m
YandaDom	poison (e.g. insecticide)	pɔ̀zɔ̂ɔ̂+ⁿ
YornoSo	poison (e.g. insecticide)	pɔ̀sɔ̂ɔ̂+ⁿ
BankanTey	hunt (verb only)	òsíy+é
BenTey	hunt (verb only)	dàn+ní
JamsayGourou	hunt (verb only)	dàn+á
JamsayDouentza	hunt (verb only)	dàn+á
Mombo	hunt (verb only)	dààn+àn+kál+úmák+ání
BonduSoNajamba	hunt (verb only)	tál+ɛ́
Nanga	hunt (verb only)	táár+í
TebulUre	hunt (verb only)	dànd+í
Tiranige	hunt (verb only)	táán+ó
TogoKan	hunt (verb only)	dàn+á
TommoSoTongoTongo	hunt (verb only)	ànt+ó+lút+áálá
TomoKanSegue	hunt (verb only)	swɛ́+ɛ́
ToroTegu	hunt (verb only)	ós+ó
YandaDom	hunt (verb only)	dàn+à+lí
YornoSo	hunt (verb only)	dàn+á
BankanTey	footprint	ndɔ̀sɔ̀+tàá
BenTey	footprint	lɔ̀sɔ̀+tɔ�ɔ�
BenTey	footprint	lɔ̀sɔ̀+ta᷈a᷈
Bunoge	footprint	sèètɛ̀+bɔ̀
DonnoSo	footprint	kùbɔ̀+nàm+mú
JamsayDouentza	footprint	kɔ̀ɔ̀ná+márⁿá
BonduSoNajamba	footprint	nààtàà+nàá
Nanga	footprint	lɔ̀sɔ̀+nà+mbî
Penange	footprint	yárá+m
PergeTegu	footprint	kùwɔ̀+námá+rà
TebulUre	footprint	lààná+mbú+sú+ŋgó
Tiranige	footprint	tòn+jèíjí+gɔ́
TogoKan	footprint	kùwɔ̀+sìjé
TommoSoTongoTongo	footprint	ànú
ToroTegu	footprint	kúwɔ́+kà
YandaDom	footprint	nàà
YornoSo	footprint	kùbɔ̀+ná+mù
BankanTey	trap	è+mbíì
BenTey	trap	gúrú+gúsù
BenTey	trap	gúr+gúsù
Bunoge	trap	páá+ndè
DogulDomBendiely	trap	híílɛ̀
DogulDomKundialang	trap	pɛ́nɛ̀
DonnoSo	trap	pɛ́nɛ̀
JamsayGourou	trap	gɛ́+ŋgɛ́
JamsayDouentza	trap	jɛ́nɛ́+ŋɛ́
JamsayMondoro	trap	jɛ́nɛ́+ŋɛ́
Mombo	trap	másá+w+ⁿ
BonduSoNajamba	trap	pì+ndíì
BonduSoNajamba	trap	pì+ndíì
Nanga	trap	děw
Penange	trap	páá+ndò
PergeTegu	trap	jɛ́ní+ŋgɛ́
Tiranige	trap	pàà+ndé
TogoKan	trap	pɛ́rⁿɛ́
TommoSoTongoTongo	trap	tá+mbá+lá
ToroTegu	trap	kúsě+y
YornoSo	trap	pɛ́rⁿɛ́
TommoSoTongoTongo	(sb) trap (animal)	dɛ̀b+ɛ́+mɔ́
YornoSo	(sb) trap (animal)	á+á
YornoSo	(sb) trap (animal)	dɛ̀b+ɛ́
Nanga	(any) fish trap	ìsìyɔ́+gî
TommoSoTongoTongo	(any) fish trap	jɔ́ɔ́+ⁿ
ToroTegu	(any) fish trap	sàrⁿá
BankanTey	fishhook	mèmî+n
BenTey	fishhook	mìrî+m
Bunoge	fishhook	yà+mbù+rɛ́
